parents,has_nurs,form,children,housing,finance,social,health,Class
great_pret,critical,complete,C,convenient,inconv,nonprob,recommended,spec_prior
great_pret,critical,complete,C,convenient,inconv,nonprob,priority,spec_prior
great_pret,critical,complete,C,convenient,inconv,nonprob,not_recom,not_recom
great_pret,critical,complete,C,convenient,inconv,slightly_prob,recommended,spec_prior
great_pret,critical,complete,C,convenient,inconv,slightly_prob,priority,spec_prior
great_pret,critical,complete,C,convenient,inconv,slightly_prob,not_recom,not_recom
great_pret,critical,complete,C,convenient,inconv,problematic,recommended,spec_prior
great_pret,critical,complete,C,convenient,inconv,problematic,priority,spec_prior
great_pret,critical,complete,C,convenient,inconv,problematic,not_recom,not_recom
great_pret,critical,complete,C,less_conv,convenient,nonprob,recommended,spec_prior
great_pret,critical,complete,C,less_conv,convenient,nonprob,priority,spec_prior
great_pret,critical,complete,C,less_conv,convenient,nonprob,not_recom,not_recom
great_pret,critical,complete,C,less_conv,convenient,slightly_prob,recommended,spec_prior
great_pret,critical,complete,C,less_conv,convenient,slightly_prob,priority,spec_prior
great_pret,critical,complete,C,less_conv,convenient,slightly_prob,not_recom,not_recom
great_pret,critical,complete,C,less_conv,convenient,problematic,recommended,spec_prior
great_pret,critical,complete,C,less_conv,convenient,problematic,priority,spec_prior
great_pret,critical,complete,C,less_conv,convenient,problematic,not_recom,not_recom
great_pret,critical,complete,C,less_conv,inconv,nonprob,recommended,spec_prior
great_pret,critical,complete,C,less_conv,inconv,nonprob,priority,spec_prior
great_pret,critical,complete,C,less_conv,inconv,nonprob,not_recom,not_recom
great_pret,critical,complete,C,less_conv,inconv,slightly_prob,recommended,spec_prior
great_pret,critical,complete,C,less_conv,inconv,slightly_prob,priority,spec_prior
great_pret,critical,complete,C,less_conv,inconv,slightly_prob,not_recom,not_recom
great_pret,critical,complete,C,less_conv,inconv,problematic,recommended,spec_prior
great_pret,critical,complete,C,less_conv,inconv,problematic,priority,spec_prior
great_pret,critical,complete,C,less_conv,inconv,problematic,not_recom,not_recom
great_pret,critical,complete,C,critical,convenient,nonprob,recommended,spec_prior
great_pret,critical,complete,C,critical,convenient,nonprob,priority,spec_prior
great_pret,critical,complete,C,critical,convenient,nonprob,not_recom,not_recom
great_pret,critical,complete,C,critical,convenient,slightly_prob,recommended,spec_prior
great_pret,critical,complete,C,critical,convenient,slightly_prob,priority,spec_prior
great_pret,critical,complete,C,critical,convenient,slightly_prob,not_recom,not_recom
great_pret,critical,complete,C,critical,convenient,problematic,recommended,spec_prior
great_pret,critical,complete,C,critical,convenient,problematic,priority,spec_prior
great_pret,critical,complete,C,critical,convenient,problematic,not_recom,not_recom
great_pret,critical,complete,C,critical,inconv,nonprob,recommended,spec_prior
great_pret,critical,complete,C,critical,inconv,nonprob,priority,spec_prior
great_pret,critical,complete,C,critical,inconv,nonprob,not_recom,not_recom
great_pret,critical,complete,C,critical,inconv,slightly_prob,recommended,spec_prior
great_pret,critical,complete,C,critical,inconv,slightly_prob,priority,spec_prior
great_pret,critical,complete,C,critical,inconv,slightly_prob,not_recom,not_recom
great_pret,critical,complete,C,critical,inconv,problematic,recommended,spec_prior
great_pret,critical,complete,C,critical,inconv,problematic,priority,spec_prior
great_pret,critical,complete,C,critical,inconv,problematic,not_recom,not_recom
great_pret,critical,complete,D,convenient,convenient,nonprob,recommended,priority
great_pret,critical,complete,D,convenient,convenient,nonprob,priority,spec_prior
great_pret,critical,complete,D,convenient,convenient,nonprob,not_recom,not_recom
great_pret,critical,complete,D,convenient,convenient,slightly_prob,recommended,priority
great_pret,critical,complete,D,convenient,convenient,slightly_prob,priority,spec_prior
great_pret,critical,complete,D,convenient,convenient,slightly_prob,not_recom,not_recom
great_pret,critical,complete,D,convenient,convenient,problematic,recommended,spec_prior
great_pret,critical,complete,D,convenient,convenient,problematic,priority,spec_prior
great_pret,critical,complete,D,convenient,convenient,problematic,not_recom,not_recom
great_pret,critical,complete,D,convenient,inconv,nonprob,recommended,spec_prior
great_pret,critical,complete,D,convenient,inconv,nonprob,priority,spec_prior
great_pret,critical,complete,D,convenient,inconv,nonprob,not_recom,not_recom
great_pret,critical,complete,D,convenient,inconv,slightly_prob,recommended,spec_prior
great_pret,critical,complete,D,convenient,inconv,slightly_prob,priority,spec_prior
great_pret,critical,complete,D,convenient,inconv,slightly_prob,not_recom,not_recom
great_pret,critical,complete,D,convenient,inconv,problematic,recommended,spec_prior
great_pret,critical,complete,D,convenient,inconv,problematic,priority,spec_prior
great_pret,critical,complete,D,convenient,inconv,problematic,not_recom,not_recom
great_pret,critical,complete,D,less_conv,convenient,nonprob,recommended,spec_prior
great_pret,critical,complete,D,less_conv,convenient,nonprob,priority,spec_prior
great_pret,critical,complete,D,less_conv,convenient,nonprob,not_recom,not_recom
great_pret,critical,complete,D,less_conv,convenient,slightly_prob,recommended,spec_prior
great_pret,critical,complete,D,less_conv,convenient,slightly_prob,priority,spec_prior
great_pret,critical,complete,D,less_conv,convenient,slightly_prob,not_recom,not_recom
great_pret,critical,complete,D,less_conv,convenient,problematic,recommended,spec_prior
great_pret,critical,complete,D,less_conv,convenient,problematic,priority,spec_prior
great_pret,critical,complete,D,less_conv,convenient,problematic,not_recom,not_recom
great_pret,critical,complete,D,less_conv,inconv,nonprob,recommended,spec_prior
great_pret,critical,complete,D,less_conv,inconv,nonprob,priority,spec_prior
great_pret,critical,complete,D,less_conv,inconv,nonprob,not_recom,not_recom
great_pret,critical,complete,D,less_conv,inconv,slightly_prob,recommended,spec_prior
great_pret,critical,complete,D,less_conv,inconv,slightly_prob,priority,spec_prior
great_pret,critical,complete,D,less_conv,inconv,slightly_prob,not_recom,not_recom
great_pret,critical,complete,D,less_conv,inconv,problematic,recommended,spec_prior
great_pret,critical,complete,D,less_conv,inconv,problematic,priority,spec_prior
great_pret,critical,complete,D,less_conv,inconv,problematic,not_recom,not_recom
great_pret,critical,complete,D,critical,convenient,nonprob,recommended,spec_prior
great_pret,critical,complete,D,critical,convenient,nonprob,priority,spec_prior
great_pret,critical,complete,D,critical,convenient,nonprob,not_recom,not_recom
great_pret,critical,complete,D,critical,convenient,slightly_prob,recommended,spec_prior
great_pret,critical,complete,D,critical,convenient,slightly_prob,priority,spec_prior
great_pret,critical,complete,D,critical,convenient,slightly_prob,not_recom,not_recom
great_pret,critical,complete,D,critical,convenient,problematic,recommended,spec_prior
great_pret,critical,complete,D,critical,convenient,problematic,priority,spec_prior
great_pret,critical,complete,D,critical,convenient,problematic,not_recom,not_recom
great_pret,critical,complete,D,critical,inconv,nonprob,recommended,spec_prior
great_pret,critical,complete,D,critical,inconv,nonprob,priority,spec_prior
great_pret,critical,complete,D,critical,inconv,nonprob,not_recom,not_recom
great_pret,critical,complete,D,critical,inconv,slightly_prob,recommended,spec_prior
great_pret,critical,complete,D,critical,inconv,slightly_prob,priority,spec_prior
great_pret,critical,complete,D,critical,inconv,slightly_prob,not_recom,not_recom
great_pret,critical,complete,D,critical,inconv,problematic,recommended,spec_prior
great_pret,critical,complete,D,critical,inconv,problematic,priority,spec_prior
great_pret,critical,complete,D,critical,inconv,problematic,not_recom,not_recom
great_pret,critical,completed,A,convenient,convenient,nonprob,recommended,priority
great_pret,critical,completed,A,convenient,convenient,nonprob,priority,spec_prior
great_pret,critical,completed,A,convenient,convenient,nonprob,not_recom,not_recom
great_pret,critical,completed,A,convenient,convenient,slightly_prob,recommended,priority
great_pret,critical,completed,A,convenient,convenient,slightly_prob,priority,spec_prior
great_pret,critical,completed,A,convenient,convenient,slightly_prob,not_recom,not_recom
great_pret,critical,completed,A,convenient,convenient,problematic,recommended,spec_prior
great_pret,critical,completed,A,convenient,convenient,problematic,priority,spec_prior
great_pret,critical,completed,A,convenient,convenient,problematic,not_recom,not_recom
great_pret,critical,completed,A,convenient,inconv,nonprob,recommended,priority
great_pret,critical,completed,A,convenient,inconv,nonprob,priority,spec_prior
great_pret,critical,completed,A,convenient,inconv,nonprob,not_recom,not_recom
great_pret,critical,completed,A,convenient,inconv,slightly_prob,recommended,priority
great_pret,critical,completed,A,convenient,inconv,slightly_prob,priority,spec_prior
great_pret,critical,completed,A,convenient,inconv,slightly_prob,not_recom,not_recom
great_pret,critical,completed,A,convenient,inconv,problematic,recommended,spec_prior
great_pret,critical,completed,A,convenient,inconv,problematic,priority,spec_prior
great_pret,critical,completed,A,convenient,inconv,problematic,not_recom,not_recom
great_pret,critical,completed,A,less_conv,convenient,nonprob,recommended,priority
great_pret,critical,completed,A,less_conv,convenient,nonprob,priority,spec_prior
great_pret,critical,completed,A,less_conv,convenient,nonprob,not_recom,not_recom
great_pret,critical,completed,A,less_conv,convenient,slightly_prob,recommended,priority
great_pret,critical,completed,A,less_conv,convenient,slightly_prob,priority,spec_prior
great_pret,critical,completed,A,less_conv,convenient,slightly_prob,not_recom,not_recom
great_pret,critical,completed,A,less_conv,convenient,problematic,recommended,spec_prior
great_pret,critical,completed,A,less_conv,convenient,problematic,priority,spec_prior
great_pret,critical,completed,A,less_conv,convenient,problematic,not_recom,not_recom
great_pret,critical,completed,A,less_conv,inconv,nonprob,recommended,priority
great_pret,critical,completed,A,less_conv,inconv,nonprob,priority,spec_prior
great_pret,critical,completed,A,less_conv,inconv,nonprob,not_recom,not_recom
great_pret,critical,completed,A,less_conv,inconv,slightly_prob,recommended,priority
great_pret,critical,completed,A,less_conv,inconv,slightly_prob,priority,spec_prior
great_pret,critical,completed,A,less_conv,inconv,slightly_prob,not_recom,not_recom
great_pret,critical,completed,A,less_conv,inconv,problematic,recommended,spec_prior
great_pret,critical,completed,A,less_conv,inconv,problematic,priority,spec_prior
great_pret,critical,completed,A,less_conv,inconv,problematic,not_recom,not_recom
great_pret,critical,completed,A,critical,convenient,nonprob,recommended,spec_prior
great_pret,critical,completed,A,critical,convenient,nonprob,priority,spec_prior
great_pret,critical,completed,A,critical,convenient,nonprob,not_recom,not_recom
great_pret,critical,completed,A,critical,convenient,slightly_prob,recommended,spec_prior
great_pret,critical,completed,A,critical,convenient,slightly_prob,priority,spec_prior
great_pret,critical,completed,A,critical,convenient,slightly_prob,not_recom,not_recom
great_pret,critical,completed,A,critical,convenient,problematic,recommended,spec_prior
great_pret,critical,completed,A,critical,convenient,problematic,priority,spec_prior
great_pret,critical,completed,A,critical,convenient,problematic,not_recom,not_recom
great_pret,critical,completed,A,critical,inconv,nonprob,recommended,spec_prior
great_pret,critical,completed,A,critical,inconv,nonprob,priority,spec_prior
great_pret,critical,completed,A,critical,inconv,nonprob,not_recom,not_recom
great_pret,critical,completed,A,critical,inconv,slightly_prob,recommended,spec_prior
great_pret,critical,completed,A,critical,inconv,slightly_prob,priority,spec_prior
great_pret,critical,completed,A,critical,inconv,slightly_prob,not_recom,not_recom
great_pret,critical,completed,A,critical,inconv,problematic,recommended,spec_prior
great_pret,critical,completed,A,critical,inconv,problematic,priority,spec_prior
great_pret,critical,completed,A,critical,inconv,problematic,not_recom,not_recom
great_pret,critical,completed,B,convenient,convenient,nonprob,recommended,priority
great_pret,critical,completed,B,convenient,convenient,nonprob,priority,spec_prior
great_pret,critical,completed,B,convenient,convenient,nonprob,not_recom,not_recom
great_pret,critical,completed,B,convenient,convenient,slightly_prob,recommended,priority
